63_61_63_62_59_57_59_63_62_61_60_55_57_58_53_55_51_49_51_55_63_62_61_60_59_56_53_58_57_54_52_50_47_45_47_46_43_41_43_47_39_37_39_43_35_33_35_39_47_63_62_61_60_59_58_57_56_55_54_53_52_51_50_49_48_41_42_40_34_31_29_31_35_43_46_45_44_37_38_36_30_27_25_27_31_30_29_28_26_23_21_23_19_17_19_23_31_30_29_28_27_26_25_24_21_22_20_18_15_13_15_14_11_9_11_15_14_13_12_10_7_5_7_6_3_1_3_7_15_31_63_62_61_60_59_58_57_56_55_54_53_52_51_50_49_48_47_42_41_40_39_34_33_32_30_29_28_27_46_45_44_43_38_37_36_35_26_25_24_23_22_21_20_19_18_17_16_14_13_12_11_10_9_8_6_5_4_2,1634.675088,4.96e+03,0.4802,0.00
63_61_63_62_59_57_59_63_62_61_60_55_57_58_56_53_55_51_49_51_55_63_62_61_60_59_53_58_57_56_54_52_50_47_45_47_46_43_41_43_47_39_37_39_43_35_33_35_39_47_63_62_61_60_59_58_57_56_55_54_53_52_51_50_49_48_41_42_40_34_31_29_31_35_43_46_45_44_37_38_36_30_27_25_27_31_30_29_28_26_23_21_23_19_17_19_23_31_30_29_28_27_26_25_24_21_22_20_18_15_13_15_14_11_9_11_15_14_13_12_10_7_5_7_6_3_1_3_7_15_31_63_62_61_60_59_58_57_56_55_54_53_52_51_50_49_48_47_42_41_40_39_34_33_32_30_29_28_27_46_45_44_43_38_37_36_35_26_25_24_23_22_21_20_19_18_17_16_14_13_12_11_10_9_8_6_5_4_2,1642.720023,4.95e+03,0.4789,0.00
63_61_63_62_59_61_57_59_63_62_60_58_55_57_61_53_55_51_49_51_55_63_62_60_59_58_56_53_61_57_54_52_50_47_45_47_46_43_41_43_47_55_52_39_37_39_35_33_35_39_47_63_62_61_60_59_58_57_56_54_53_51_50_49_48_43_46_45_44_41_42_34_31_29_31_35_37_38_36_30_27_25_27_31_39_55_52_40_30_29_28_26_23_21_23_19_17_19_23_31_30_29_28_27_26_25_24_21_22_20_18_15_13_15_14_11_9_11_15_14_13_12_10_7_5_7_6_3_1_3_7_15_31_63_62_61_60_59_58_57_56_54_53_51_50_49_48_47_46_45_44_43_42_41_34_33_32_30_29_28_27_38_37_36_35_26_25_24_23_55_52_40_39_22_21_20_19_18_17_16_14_13_12_11_10_9_8_6_5_4_2,1648.709793,4.99e+03,0.4873,0.00
63_61_63_62_59_57_59_63_62_61_60_58_55_56_53_55_51_49_51_55_63_62_61_60_59_58_57_53_56_54_52_50_47_45_47_43_41_43_47_55_52_45_39_37_39_35_33_35_39_47_63_62_61_60_59_58_57_56_54_53_51_50_49_48_45_46_43_44_41_42_34_31_29_31_35_37_38_36_30_27_25_27_31_39_55_52_40_30_29_28_26_23_21_23_19_17_19_23_31_30_29_28_27_26_25_24_21_22_20_18_15_13_15_14_11_9_11_15_14_13_12_10_7_5_7_6_3_1_3_7_15_31_63_62_61_60_59_58_57_56_54_53_51_50_49_48_47_46_45_44_43_42_41_34_33_32_30_29_28_27_38_37_36_35_26_25_24_23_55_52_40_39_22_21_20_19_18_17_16_14_13_12_11_10_9_8_6_5_4_2,1643.457084,4.97e+03,0.4850,0.00
63_61_63_62_59_61_57_59_63_62_60_58_55_57_61_53_55_51_49_51_55_63_62_60_59_58_56_53_61_57_54_52_50_47_45_47_43_41_43_47_55_53_45_39_37_39_35_33_35_39_47_63_62_61_60_59_58_57_56_54_52_51_50_49_48_45_46_43_44_41_42_34_31_29_31_35_37_38_36_30_27_25_27_31_39_55_53_40_30_29_28_26_23_21_23_19_17_19_23_31_30_29_28_27_26_25_24_21_22_20_18_15_13_15_14_11_9_11_15_14_13_12_10_7_5_7_6_3_1_3_7_15_31_63_62_61_60_59_58_57_56_54_52_51_50_49_48_47_46_45_44_43_42_41_34_33_32_30_29_28_27_38_37_36_35_26_25_24_23_55_53_40_39_22_21_20_19_18_17_16_14_13_12_11_10_9_8_6_5_4_2,1648.492380,4.98e+03,0.4812,0.00
63_61_63_62_59_57_59_63_62_61_60_55_57_58_56_53_55_54_51_49_51_55_63_62_61_60_59_54_53_58_57_56_52_50_47_45_47_46_43_41_43_47_39_37_39_43_35_33_35_39_47_63_62_61_60_59_58_57_56_55_54_53_52_51_50_49_48_41_42_40_34_31_29_31_35_43_46_45_44_37_38_36_30_27_25_27_31_30_29_28_26_23_21_23_19_17_19_23_31_30_29_28_27_26_25_24_21_22_20_18_15_13_15_14_11_9_11_15_14_13_12_10_7_5_7_6_3_1_3_7_15_31_63_62_61_60_59_58_57_56_55_54_53_52_51_50_49_48_47_42_41_40_39_34_33_32_30_29_28_27_46_45_44_43_38_37_36_35_26_25_24_23_22_21_20_19_18_17_16_14_13_12_11_10_9_8_6_5_4_2,1645.489289,4.97e+03,0.4700,0.00
63_61_63_62_59_60_57_59_63_62_61_58_55_57_60_53_55_51_49_51_55_63_62_61_59_58_56_53_60_57_54_52_50_47_45_47_43_41_43_47_55_53_45_39_37_39_35_33_35_39_47_63_62_61_60_59_58_57_56_54_52_51_50_49_48_45_46_43_44_41_42_34_31_29_31_35_37_38_36_30_27_25_27_31_39_55_53_40_30_29_28_26_23_21_23_19_17_19_23_31_30_29_28_27_26_25_24_21_22_20_18_15_13_15_14_11_9_11_15_14_13_12_10_7_5_7_6_3_1_3_7_15_31_63_62_61_60_59_58_57_56_54_52_51_50_49_48_47_46_45_44_43_42_41_34_33_32_30_29_28_27_38_37_36_35_26_25_24_23_55_53_40_39_22_21_20_19_18_17_16_14_13_12_11_10_9_8_6_5_4_2,1653.091635,5.02e+03,0.4934,0.00
63_61_63_62_59_57_59_63_62_61_60_58_55_56_53_55_51_49_51_55_63_62_61_60_59_58_57_53_56_54_52_50_47_45_47_46_43_41_43_47_55_53_39_37_39_35_33_35_39_47_63_62_61_60_59_58_57_56_54_52_51_50_49_48_43_46_45_44_41_42_34_31_29_31_35_37_38_36_30_27_25_27_31_39_55_53_40_30_29_28_26_23_21_23_19_17_19_23_31_30_29_28_27_26_25_24_21_22_20_18_15_13_15_14_11_9_11_15_14_13_12_10_7_5_7_6_3_1_3_7_15_31_63_62_61_60_59_58_57_56_54_52_51_50_49_48_47_46_45_44_43_42_41_34_33_32_30_29_28_27_38_37_36_35_26_25_24_23_55_53_40_39_22_21_20_19_18_17_16_14_13_12_11_10_9_8_6_5_4_2,1643.166209,4.97e+03,0.4832,0.00
63_61_63_62_59_60_57_59_63_62_61_58_55_57_60_53_55_51_49_51_55_63_62_61_59_58_56_53_60_57_54_52_50_47_45_47_46_43_41_43_47_55_52_39_37_39_35_33_35_39_47_63_62_61_60_59_58_57_56_54_53_51_50_49_48_43_46_45_44_41_42_34_31_29_31_35_37_38_36_30_27_25_27_31_39_55_52_40_30_29_28_26_23_21_23_19_17_19_23_31_30_29_28_27_26_25_24_21_22_20_18_15_13_15_14_11_9_11_15_14_13_12_10_7_5_7_6_3_1_3_7_15_31_63_62_61_60_59_58_57_56_54_53_51_50_49_48_47_46_45_44_43_42_41_34_33_32_30_29_28_27_38_37_36_35_26_25_24_23_55_52_40_39_22_21_20_19_18_17_16_14_13_12_11_10_9_8_6_5_4_2,1650.374061,5.01e+03,0.5035,0.00
63_61_63_62_59_57_59_63_62_61_60_58_55_57_53_55_54_51_49_51_55_63_62_61_60_59_58_56_54_53_57_52_50_47_45_47_46_43_41_43_47_39_37_39_43_35_33_35_39_47_63_62_61_60_59_58_57_56_55_54_53_52_51_50_49_48_41_42_40_34_31_29_31_35_43_46_45_44_37_38_36_30_27_25_27_31_30_29_28_26_23_21_23_19_17_19_23_31_30_29_28_27_26_25_24_21_22_20_18_15_13_15_14_11_9_11_15_14_13_12_10_7_5_7_6_3_1_3_7_15_31_63_62_61_60_59_58_57_56_55_54_53_52_51_50_49_48_47_42_41_40_39_34_33_32_30_29_28_27_46_45_44_43_38_37_36_35_26_25_24_23_22_21_20_19_18_17_16_14_13_12_11_10_9_8_6_5_4_2,1644.227343,4.96e+03,0.4850,0.00
63_61_63_62_59_61_60_57_59_63_62_55_57_61_60_58_56_53_55_51_49_51_55_63_62_59_53_61_60_58_57_56_54_52_50_47_45_47_46_43_41_43_47_39_37_39_43_35_33_35_39_47_63_62_61_60_59_58_57_56_55_54_53_52_51_50_49_48_41_42_40_34_31_29_31_35_43_46_45_44_37_38_36_30_27_25_27_31_30_29_28_26_23_21_23_19_17_19_23_31_30_29_28_27_26_25_24_21_22_20_18_15_13_15_14_11_9_11_15_14_13_12_10_7_5_7_6_3_1_3_7_15_31_63_62_61_60_59_58_57_56_55_54_53_52_51_50_49_48_47_42_41_40_39_34_33_32_30_29_28_27_46_45_44_43_38_37_36_35_26_25_24_23_22_21_20_19_18_17_16_14_13_12_11_10_9_8_6_5_4_2,1653.598644,5.00e+03,0.4799,0.00
63_61_63_62_59_57_59_63_62_61_60_55_57_58_53_55_51_49_51_55_63_62_61_60_59_56_53_58_57_54_52_50_47_45_47_43_41_43_47_55_53_45_39_37_39_35_33_35_39_47_63_62_61_60_59_58_57_56_54_52_51_50_49_48_45_46_43_44_41_42_34_31_29_31_35_37_38_36_30_27_25_27_31_39_55_53_40_30_29_28_26_23_21_23_19_17_19_23_31_30_29_28_27_26_25_24_21_22_20_18_15_13_15_14_11_9_11_15_14_13_12_10_7_5_7_6_3_1_3_7_15_31_63_62_61_60_59_58_57_56_54_52_51_50_49_48_47_46_45_44_43_42_41_34_33_32_30_29_28_27_38_37_36_35_26_25_24_23_55_53_40_39_22_21_20_19_18_17_16_14_13_12_11_10_9_8_6_5_4_2,1642.672867,4.97e+03,0.4972,0.00
63_61_63_62_59_61_60_57_59_63_62_55_57_61_60_58_53_55_51_49_51_55_63_62_59_56_53_61_60_58_57_54_52_50_47_45_47_46_43_41_43_47_39_37_39_43_35_33_35_39_47_63_62_61_60_59_58_57_56_55_54_53_52_51_50_49_48_41_42_40_34_31_29_31_35_43_46_45_44_37_38_36_30_27_25_27_31_30_29_28_26_23_21_23_19_17_19_23_31_30_29_28_27_26_25_24_21_22_20_18_15_13_15_14_11_9_11_15_14_13_12_10_7_5_7_6_3_1_3_7_15_31_63_62_61_60_59_58_57_56_55_54_53_52_51_50_49_48_47_42_41_40_39_34_33_32_30_29_28_27_46_45_44_43_38_37_36_35_26_25_24_23_22_21_20_19_18_17_16_14_13_12_11_10_9_8_6_5_4_2,1648.031248,4.99e+03,0.4963,0.00
63_61_63_62_59_61_57_59_63_62_60_55_57_61_58_56_53_55_51_49_51_55_63_62_60_59_53_61_58_57_56_54_52_50_47_45_47_46_43_41_43_47_39_37_39_43_35_33_35_39_47_63_62_61_60_59_58_57_56_55_54_53_52_51_50_49_48_41_42_40_34_31_29_31_35_43_46_45_44_37_38_36_30_27_25_27_31_30_29_28_26_23_21_23_19_17_19_23_31_30_29_28_27_26_25_24_21_22_20_18_15_13_15_14_11_9_11_15_14_13_12_10_7_5_7_6_3_1_3_7_15_31_63_62_61_60_59_58_57_56_55_54_53_52_51_50_49_48_47_42_41_40_39_34_33_32_30_29_28_27_46_45_44_43_38_37_36_35_26_25_24_23_22_21_20_19_18_17_16_14_13_12_11_10_9_8_6_5_4_2,1648.285391,4.98e+03,0.4746,0.00
63_61_63_62_59_57_59_63_62_61_60_58_55_53_55_51_49_51_55_63_62_61_60_59_58_57_56_53_54_52_50_47_45_47_43_41_43_47_55_52_45_39_37_39_35_33_35_39_47_63_62_61_60_59_58_57_56_54_53_51_50_49_48_45_46_43_44_41_42_34_31_29_31_35_37_38_36_30_27_25_27_31_39_55_52_40_30_29_28_26_23_21_23_19_17_19_23_31_30_29_28_27_26_25_24_21_22_20_18_15_13_15_14_11_9_11_15_14_13_12_10_7_5_7_6_3_1_3_7_15_31_63_62_61_60_59_58_57_56_54_53_51_50_49_48_47_46_45_44_43_42_41_34_33_32_30_29_28_27_38_37_36_35_26_25_24_23_55_52_40_39_22_21_20_19_18_17_16_14_13_12_11_10_9_8_6_5_4_2,1638.400189,4.95e+03,0.5025,0.00
63_61_63_62_59_61_57_59_63_62_60_58_55_57_61_56_53_55_51_49_51_55_63_62_60_59_58_53_61_57_56_54_52_50_47_45_47_46_43_41_43_47_39_37_39_43_35_33_35_39_47_63_62_61_60_59_58_57_56_55_54_53_52_51_50_49_48_41_42_40_34_31_29_31_35_43_46_45_44_37_38_36_30_27_25_27_31_30_29_28_26_23_21_23_19_17_19_23_31_30_29_28_27_26_25_24_21_22_20_18_15_13_15_14_11_9_11_15_14_13_12_10_7_5_7_6_3_1_3_7_15_31_63_62_61_60_59_58_57_56_55_54_53_52_51_50_49_48_47_42_41_40_39_34_33_32_30_29_28_27_46_45_44_43_38_37_36_35_26_25_24_23_22_21_20_19_18_17_16_14_13_12_11_10_9_8_6_5_4_2,1648.539535,4.99e+03,0.4784,0.00
63_61_63_62_59_57_59_63_62_61_60_58_55_57_56_53_55_51_49_51_55_63_62_61_60_59_58_53_57_56_54_52_50_47_45_47_46_43_41_43_47_39_37_39_43_35_33_35_39_47_63_62_61_60_59_58_57_56_55_54_53_52_51_50_49_48_41_42_40_34_31_29_31_35_43_46_45_44_37_38_36_30_27_25_27_31_30_29_28_26_23_21_23_19_17_19_23_31_30_29_28_27_26_25_24_21_22_20_18_15_13_15_14_11_9_11_15_14_13_12_10_7_5_7_6_3_1_3_7_15_31_63_62_61_60_59_58_57_56_55_54_53_52_51_50_49_48_47_42_41_40_39_34_33_32_30_29_28_27_46_45_44_43_38_37_36_35_26_25_24_23_22_21_20_19_18_17_16_14_13_12_11_10_9_8_6_5_4_2,1643.641097,4.95e+03,0.4682,0.00
63_61_63_62_59_61_60_57_59_63_62_58_55_57_61_60_53_55_51_49_51_55_63_62_59_58_56_53_61_60_57_54_52_50_47_45_47_46_43_41_43_47_39_37_39_43_35_33_35_39_47_63_62_61_60_59_58_57_56_55_54_53_52_51_50_49_48_41_42_40_34_31_29_31_35_43_46_45_44_37_38_36_30_27_25_27_31_30_29_28_26_23_21_23_19_17_19_23_31_30_29_28_27_26_25_24_21_22_20_18_15_13_15_14_11_9_11_15_14_13_12_10_7_5_7_6_3_1_3_7_15_31_63_62_61_60_59_58_57_56_55_54_53_52_51_50_49_48_47_42_41_40_39_34_33_32_30_29_28_27_46_45_44_43_38_37_36_35_26_25_24_23_22_21_20_19_18_17_16_14_13_12_11_10_9_8_6_5_4_2,1648.493240,4.98e+03,0.4866,0.00
63_61_63_62_59_60_57_59_63_62_61_55_57_60_58_53_55_51_49_51_55_63_62_61_59_56_53_60_58_57_54_52_50_47_45_47_43_41_43_47_55_53_45_39_37_39_35_33_35_39_47_63_62_61_60_59_58_57_56_54_52_51_50_49_48_45_46_43_44_41_42_34_31_29_31_35_37_38_36_30_27_25_27_31_39_55_53_40_30_29_28_26_23_21_23_19_17_19_23_31_30_29_28_27_26_25_24_21_22_20_18_15_13_15_14_11_9_11_15_14_13_12_10_7_5_7_6_3_1_3_7_15_31_63_62_61_60_59_58_57_56_54_52_51_50_49_48_47_46_45_44_43_42_41_34_33_32_30_29_28_27_38_37_36_35_26_25_24_23_55_53_40_39_22_21_20_19_18_17_16_14_13_12_11_10_9_8_6_5_4_2,1655.401048,5.04e+03,0.4834,0.00
63_61_63_62_59_60_57_59_63_62_61_58_55_57_60_56_53_55_51_49_51_55_63_62_61_59_58_53_60_57_56_54_52_50_47_45_47_46_43_41_43_47_39_37_39_43_35_33_35_39_47_63_62_61_60_59_58_57_56_55_54_53_52_51_50_49_48_41_42_40_34_31_29_31_35_43_46_45_44_37_38_36_30_27_25_27_31_30_29_28_26_23_21_23_19_17_19_23_31_30_29_28_27_26_25_24_21_22_20_18_15_13_15_14_11_9_11_15_14_13_12_10_7_5_7_6_3_1_3_7_15_31_63_62_61_60_59_58_57_56_55_54_53_52_51_50_49_48_47_42_41_40_39_34_33_32_30_29_28_27_46_45_44_43_38_37_36_35_26_25_24_23_22_21_20_19_18_17_16_14_13_12_11_10_9_8_6_5_4_2,1649.301968,5.00e+03,0.4828,0.00
63_61_63_62_59_57_59_63_62_61_60_58_55_57_56_53_55_54_51_49_51_55_63_62_61_60_59_58_54_53_57_56_52_50_47_45_47_46_43_41_43_47_39_37_39_43_35_33_35_39_47_63_62_61_60_59_58_57_56_55_54_53_52_51_50_49_48_41_42_40_34_31_29_31_35_43_46_45_44_37_38_36_30_27_25_27_31_30_29_28_26_23_21_23_19_17_19_23_31_30_29_28_27_26_25_24_21_22_20_18_15_13_15_14_11_9_11_15_14_13_12_10_7_5_7_6_3_1_3_7_15_31_63_62_61_60_59_58_57_56_55_54_53_52_51_50_49_48_47_42_41_40_39_34_33_32_30_29_28_27_46_45_44_43_38_37_36_35_26_25_24_23_22_21_20_19_18_17_16_14_13_12_11_10_9_8_6_5_4_2,1646.461598,4.98e+03,0.4711,0.00
63_61_63_62_59_57_59_63_62_61_60_58_55_56_53_55_54_51_49_51_55_63_62_61_60_59_58_57_54_53_56_52_50_47_45_47_46_43_41_43_47_39_37_39_43_35_33_35_39_47_63_62_61_60_59_58_57_56_55_54_53_52_51_50_49_48_41_42_40_34_31_29_31_35_43_46_45_44_37_38_36_30_27_25_27_31_30_29_28_26_23_21_23_19_17_19_23_31_30_29_28_27_26_25_24_21_22_20_18_15_13_15_14_11_9_11_15_14_13_12_10_7_5_7_6_3_1_3_7_15_31_63_62_61_60_59_58_57_56_55_54_53_52_51_50_49_48_47_42_41_40_39_34_33_32_30_29_28_27_46_45_44_43_38_37_36_35_26_25_24_23_22_21_20_19_18_17_16_14_13_12_11_10_9_8_6_5_4_2,1644.227343,4.97e+03,0.4736,0.00
63_61_63_62_59_61_57_59_63_62_60_58_55_57_61_53_55_51_49_51_55_63_62_60_59_58_56_53_61_57_54_52_50_47_45_47_43_41_43_47_55_52_45_39_37_39_35_33_35_39_47_63_62_61_60_59_58_57_56_54_53_51_50_49_48_45_46_43_44_41_42_34_31_29_31_35_37_38_36_30_27_25_27_31_39_55_52_40_30_29_28_26_23_21_23_19_17_19_23_31_30_29_28_27_26_25_24_21_22_20_18_15_13_15_14_11_9_11_15_14_13_12_10_7_5_7_6_3_1_3_7_15_31_63_62_61_60_59_58_57_56_54_53_51_50_49_48_47_46_45_44_43_42_41_34_33_32_30_29_28_27_38_37_36_35_26_25_24_23_55_52_40_39_22_21_20_19_18_17_16_14_13_12_11_10_9_8_6_5_4_2,1649.508956,5.00e+03,0.4856,0.00
63_61_63_62_59_60_57_59_63_62_61_58_55_57_60_53_55_54_51_49_51_55_63_62_61_59_58_56_54_53_60_57_52_50_47_45_47_46_43_41_43_47_39_37_39_43_35_33_35_39_47_63_62_61_60_59_58_57_56_55_54_53_52_51_50_49_48_41_42_40_34_31_29_31_35_43_46_45_44_37_38_36_30_27_25_27_31_30_29_28_26_23_21_23_19_17_19_23_31_30_29_28_27_26_25_24_21_22_20_18_15_13_15_14_11_9_11_15_14_13_12_10_7_5_7_6_3_1_3_7_15_31_63_62_61_60_59_58_57_56_55_54_53_52_51_50_49_48_47_42_41_40_39_34_33_32_30_29_28_27_46_45_44_43_38_37_36_35_26_25_24_23_22_21_20_19_18_17_16_14_13_12_11_10_9_8_6_5_4_2,1645.264781,4.98e+03,0.4852,0.00
63_61_63_62_59_57_59_63_62_61_60_55_57_58_53_55_51_49_51_55_63_62_61_60_59_56_53_58_57_54_52_50_47_45_47_46_43_41_43_47_55_53_39_37_39_35_33_35_39_47_63_62_61_60_59_58_57_56_54_52_51_50_49_48_43_46_45_44_41_42_34_31_29_31_35_37_38_36_30_27_25_27_31_39_55_53_40_30_29_28_26_23_21_23_19_17_19_23_31_30_29_28_27_26_25_24_21_22_20_18_15_13_15_14_11_9_11_15_14_13_12_10_7_5_7_6_3_1_3_7_15_31_63_62_61_60_59_58_57_56_54_52_51_50_49_48_47_46_45_44_43_42_41_34_33_32_30_29_28_27_38_37_36_35_26_25_24_23_55_53_40_39_22_21_20_19_18_17_16_14_13_12_11_10_9_8_6_5_4_2,1642.636137,4.97e+03,0.4850,0.00
63_61_63_62_59_61_57_59_63_62_60_55_57_61_58_53_55_51_49_51_55_63_62_60_59_56_53_61_58_57_54_52_50_47_45_47_43_41_43_47_55_53_45_39_37_39_35_33_35_39_47_63_62_61_60_59_58_57_56_54_52_51_50_49_48_45_46_43_44_41_42_34_31_29_31_35_37_38_36_30_27_25_27_31_39_55_53_40_30_29_28_26_23_21_23_19_17_19_23_31_30_29_28_27_26_25_24_21_22_20_18_15_13_15_14_11_9_11_15_14_13_12_10_7_5_7_6_3_1_3_7_15_31_63_62_61_60_59_58_57_56_54_52_51_50_49_48_47_46_45_44_43_42_41_34_33_32_30_29_28_27_38_37_36_35_26_25_24_23_55_53_40_39_22_21_20_19_18_17_16_14_13_12_11_10_9_8_6_5_4_2,1647.866805,4.98e+03,0.4869,0.00
63_61_63_62_59_57_59_63_62_61_60_58_55_53_55_51_49_51_55_63_62_61_60_59_58_57_56_53_54_52_50_47_45_47_46_43_41_43_47_55_53_39_37_39_35_33_35_39_47_63_62_61_60_59_58_57_56_54_52_51_50_49_48_43_46_45_44_41_42_34_31_29_31_35_37_38_36_30_27_25_27_31_39_55_53_40_30_29_28_26_23_21_23_19_17_19_23_31_30_29_28_27_26_25_24_21_22_20_18_15_13_15_14_11_9_11_15_14_13_12_10_7_5_7_6_3_1_3_7_15_31_63_62_61_60_59_58_57_56_54_52_51_50_49_48_47_46_45_44_43_42_41_34_33_32_30_29_28_27_38_37_36_35_26_25_24_23_55_53_40_39_22_21_20_19_18_17_16_14_13_12_11_10_9_8_6_5_4_2,1638.617602,4.96e+03,0.4844,0.00
63_61_63_62_59_61_57_59_63_62_60_55_57_61_58_53_55_54_51_49_51_55_63_62_60_59_56_54_53_61_58_57_52_50_47_45_47_46_43_41_43_47_39_37_39_43_35_33_35_39_47_63_62_61_60_59_58_57_56_55_54_53_52_51_50_49_48_41_42_40_34_31_29_31_35_43_46_45_44_37_38_36_30_27_25_27_31_30_29_28_26_23_21_23_19_17_19_23_31_30_29_28_27_26_25_24_21_22_20_18_15_13_15_14_11_9_11_15_14_13_12_10_7_5_7_6_3_1_3_7_15_31_63_62_61_60_59_58_57_56_55_54_53_52_51_50_49_48_47_42_41_40_39_34_33_32_30_29_28_27_46_45_44_43_38_37_36_35_26_25_24_23_22_21_20_19_18_17_16_14_13_12_11_10_9_8_6_5_4_2,1645.604548,4.99e+03,0.4746,0.00
63_61_63_62_59_60_57_59_63_62_61_55_57_60_58_56_53_55_54_51_49_51_55_63_62_61_59_54_53_60_58_57_56_52_50_47_45_47_46_43_41_43_47_39_37_39_43_35_33_35_39_47_63_62_61_60_59_58_57_56_55_54_53_52_51_50_49_48_41_42_40_34_31_29_31_35_43_46_45_44_37_38_36_30_27_25_27_31_30_29_28_26_23_21_23_19_17_19_23_31_30_29_28_27_26_25_24_21_22_20_18_15_13_15_14_11_9_11_15_14_13_12_10_7_5_7_6_3_1_3_7_15_31_63_62_61_60_59_58_57_56_55_54_53_52_51_50_49_48_47_42_41_40_39_34_33_32_30_29_28_27_46_45_44_43_38_37_36_35_26_25_24_23_22_21_20_19_18_17_16_14_13_12_11_10_9_8_6_5_4_2,1652.916896,5.01e+03,0.4943,0.00
63_61_63_62_59_57_59_63_62_61_60_58_55_53_55_51_49_51_55_63_62_61_60_59_58_57_56_53_54_52_50_47_45_47_43_41_43_47_45_39_37_39_35_33_35_39_47_63_62_61_60_59_58_57_56_55_54_53_52_51_50_49_48_45_46_43_44_41_42_40_34_31_29_31_35_37_38_36_30_27_25_27_31_30_29_28_26_23_21_23_19_17_19_23_31_30_29_28_27_26_25_24_21_22_20_18_15_13_15_14_11_9_11_15_14_13_12_10_7_5_7_6_3_1_3_7_15_31_63_62_61_60_59_58_57_56_55_54_53_52_51_50_49_48_47_46_45_44_43_42_41_40_39_34_33_32_30_29_28_27_38_37_36_35_26_25_24_23_22_21_20_19_18_17_16_14_13_12_11_10_9_8_6_5_4_2,1627.393615,4.93e+03,0.4859,0.00
63_61_63_62_59_57_59_63_62_61_60_58_55_53_55_51_49_51_55_63_62_61_60_59_58_57_56_53_54_52_50_47_45_47_43_41_43_47_45_44_39_37_39_35_33_35_39_47_63_62_61_60_59_58_57_56_55_54_53_52_51_50_49_48_45_46_41_42_37_38_36_34_31_29_31_30_27_25_27_31_39_44_43_40_30_29_28_26_23_21_23_19_17_19_23_31_30_29_28_27_26_25_24_21_22_20_18_15_13_15_14_11_9_11_15_14_13_12_10_7_5_7_6_3_1_3_7_15_31_63_62_61_60_59_58_57_56_55_54_53_52_51_50_49_48_47_46_45_42_41_38_37_36_35_34_33_32_30_29_28_27_26_25_24_23_44_43_40_39_22_21_20_19_18_17_16_14_13_12_11_10_9_8_6_5_4_2,1635.349459,4.95e+03,0.4755,0.00
63_61_63_62_59_57_59_63_62_61_60_55_57_58_53_55_51_49_51_55_63_62_61_60_59_56_53_58_57_54_52_50_47_45_47_43_41_43_47_45_39_37_39_35_33_35_39_47_63_62_61_60_59_58_57_56_55_54_53_52_51_50_49_48_45_46_43_44_41_42_40_36_34_31_29_31_35_37_38_30_27_25_27_31_30_29_28_26_23_21_23_19_17_19_23_31_45_30_29_28_27_26_25_24_21_22_20_18_15_13_15_14_11_9_11_15_14_13_12_10_7_5_7_6_3_1_3_7_15_45_31_63_62_61_60_59_58_57_56_55_54_53_52_51_50_49_48_47_46_44_43_42_41_40_39_36_34_33_32_30_29_28_27_38_37_35_26_25_24_23_22_21_20_19_18_17_16_14_13_12_11_10_9_8_6_5_4_2,1638.902820,4.97e+03,0.4539,0.00
63_61_63_62_59_61_57_59_63_62_60_55_57_61_58_53_55_51_49_51_55_63_62_60_59_56_53_61_58_57_54_52_50_47_45_47_46_43_41_43_47_39_37_39_35_33_35_39_47_63_62_61_60_59_58_57_56_55_54_53_52_51_50_49_48_43_46_45_44_41_42_40_34_31_29_31_35_37_38_36_30_27_25_27_31_30_29_28_26_23_21_23_19_17_19_23_31_30_29_28_27_26_25_24_21_22_20_18_15_13_15_14_11_9_11_15_17_14_13_12_10_7_5_7_6_3_1_3_7_17_15_31_63_62_61_60_59_58_57_56_55_54_53_52_51_50_49_48_47_46_45_44_43_42_41_40_39_34_33_32_30_29_28_27_38_37_36_35_26_25_24_23_22_21_20_19_18_16_14_13_12_11_10_9_8_6_5_4_2,1646.713841,4.98e+03,0.4782,0.00
63_61_63_62_59_61_60_57_59_63_62_55_57_61_60_58_53_55_51_49_51_55_63_62_59_56_53_61_60_58_57_54_52_50_47_45_47_46_43_41_43_47_39_37_39_35_33_35_39_47_63_62_61_60_59_58_57_56_55_54_53_52_51_50_49_48_43_46_45_44_41_42_40_34_31_29_31_35_37_38_36_30_27_25_27_31_32_30_29_28_26_23_21_23_19_17_19_23_31_30_29_28_27_26_25_24_21_22_20_18_15_13_15_14_11_9_11_15_14_13_12_10_7_5_7_6_3_1_3_7_15_31_63_62_61_60_59_58_57_56_55_54_53_52_51_50_49_48_47_46_45_44_43_42_41_40_39_34_33_30_29_28_27_38_37_36_35_26_25_24_23_32_22_21_20_19_18_17_16_14_13_12_11_10_9_8_6_5_4_2,1653.424184,5.03e+03,0.4800,0.00
